"CustomerID","Recency","Frequency","Monetary"
15757,65.4902777777778,45,714.42
15758,24.55,9,205.25
15759,218.365972222222,7,253.04
15762,65.3229166666667,37,583.75
15763,31.5944444444444,61,1086.92
15764,88.2513888888889,180,3279.97
15766,64.2895833333333,11,315.06
15768,115.55,27,621.83
15769,7.42222222222222,130,56252.72
15773,5.46666666666667,10,635.68
15774,68.4972222222222,25,270.8
15775,245.461111111111,7,104.9
15776,133.426388888889,18,241.62
15777,241.303472222222,21,1047.11
15780,183.499305555556,29,475.28
15781,25.3770833333333,20,345.46
15782,9.54930555555556,43,2614.74
15783,10.5902777777778,14,246.3
15785,32.51875,83,2328.97
15786,46.4076388888889,267,4932.2
15787,26.3784722222222,206,948.05
15789,358.392361111111,25,351.3
15790,10.3798611111111,35,220.85
15791,43.5736111111111,75,1612.69
15793,14.6034722222222,12,965.61
15795,149.553472222222,42,610.01
15796,1.17013888888889,133,2711.56
15797,113.288888888889,8,2207.4
15799,75.4680555555556,98,884.14
15800,107.400694444444,119,699.08
15801,46.4222222222222,64,1063.95
15802,142.515277777778,1,451.42
15803,51.3777777777778,8,415.82
15804,0.478472222222222,262,4206.39
15805,23.3111111111111,301,5528.48
15806,46.3923611111111,31,784.58
15807,50.4097222222222,48,903.9
15808,306.39375,208,3734.97
15809,36.3055555555556,35,515.77
15810,78.5986111111111,89,1391.98
15811,22.3534722222222,133,2218.62
15812,107.403472222222,41,1801.14
15813,207.657638888889,40,1303.91
15814,16.6548611111111,72,1945.33
15815,63.4708333333333,49,2100.6
15819,49.3819444444444,123,1905.45
15820,319.5,17,206.98
15821,44.3416666666667,62,570.96
15822,3.38194444444444,33,885.47
15823,372.369444444444,1,15
15825,172.439583333333,20,532.94
15826,56.3298611111111,68,1654.31
15827,73.3506944444444,115,1836.09
15829,99.3020833333333,51,636.14
15830,37.5555555555556,39,576
15831,58.4486111111111,68,801.76
15832,254.354861111111,54,836.79
15834,70.3881944444445,273,2233.75
15835,44.3423611111111,50,954.09
15836,50.2826388888889,10,137.37
15837,64.6243055555556,24,391.98
15838,11.4166666666667,167,33643.08
15839,33.4208333333333,62,1048.49
15840,58.6194444444444,27,355.56
15841,72.4895833333333,47,1224.06
15843,303.570138888889,8,118.95
15844,46.3618055555556,11,130.74
15845,17.5958333333333,138,3711.77
15847,38.3881944444444,22,389.27
15850,19.4069444444444,97,238.85
15852,186.526388888889,22,160.71
15853,51.5569444444444,30,110.8
15854,4.43125,140,2974.65
15855,136.569444444444,80,712.24
15856,4.28541666666667,645,16387.57
15857,18.4875,14,297
15858,15.4666666666667,191,1438.85
15860,40.5243055555556,142,977.21
15861,12.3340277777778,546,3165.36
15862,8.43888888888889,147,832.88
15863,25.4659722222222,18,68.84
15864,22.4361111111111,20,1936.32
15865,40.4701388888889,40,895.13
15866,101.410416666667,45,230.53
15867,5.43611111111111,461,3812.64
15869,277.275694444444,15,149.64
15870,32.5430555555556,76,354.09
15872,14.5034722222222,128,360.93
15874,63.4784722222222,120,4405.88
15877,1.50486111111111,129,493.28
15880,369.458333333333,105,343.28
15881,312.292361111111,29,501.39
15882,198.517361111111,23,516.36
15883,2.28819444444444,49,396.48
15885,92.5534722222222,18,379.35
15886,60.3993055555556,12,181.09
15888,80.4791666666667,12,168.31
15889,156.534722222222,93,446.87
15891,226.475694444444,62,524.52
15894,253.423611111111,41,263.55
15895,149.564583333333,11,179.17
15897,194.423611111111,24,222.05
15898,1.35902777777778,86,1388.88
15899,368.558333333333,4,56.25
15900,23.4868055555556,51,351.11
15901,16.4701388888889,116,363.88
15903,9.66111111111111,74,5126.76
15904,8.38194444444444,30,164.68
15906,19.4833333333333,150,1567.69
15907,3.48541666666667,249,967.45
15909,173.556944444444,7,191.94
15910,0.547916666666667,267,1232.18
15912,178.396527777778,19,264.62
15916,16.4263888888889,155,1528.09
15917,247.555555555556,12,123.1
15918,190.5125,40,334.23
15919,19.5222222222222,143,639.89
15920,154.353472222222,60,167.5
15921,172.539583333333,25,336.03
15922,373.422916666667,11,369.5
15923,372.488888888889,21,127.08
15925,194.350694444444,12,207.15
15930,67.3805555555556,21,426.63
15932,4.28263888888889,115,2495.87
15933,21.4486111111111,74,1107.46
15935,239.439583333333,12,416.86
15937,64.3416666666667,7,145.35
15938,112.461111111111,18,404.58
15939,89.5208333333333,76,6115.01
15940,311.320833333333,1,35.8
15942,133.624305555556,14,337.44
15944,276.560416666667,6,325.1
15945,365.448611111111,2,181
15947,82.5513888888889,29,1708.24
15948,8.35277777777778,60,955.24
15949,16.61875,19,364.72
15950,31.5354166666667,98,1765.51
15951,8.64305555555556,41,708.22
15952,33.5291666666667,91,806.57
15953,15.3527777777778,98,1659.38
15955,24.40625,183,4416.26
15957,31.4902777777778,42,428.89
15958,74.4298611111111,7,104.35
15963,19.51875,28,470.76
15965,17.3027777777778,122,845.64
15967,23.3465277777778,84,418.83
15969,2.5375,20,666.1
15970,303.494444444444,11,314.1
15971,17.4652777777778,35,4199.85
15973,366.5125,4,307.82
15974,39.4493055555556,176,3442.15
15975,84.4354166666667,24,371.01
15976,165.458333333333,98,430.94
15977,17.4381944444444,65,1054.73
15978,77.3604166666667,49,1098.78
15980,88.5965277777778,43,2398.86
15981,24.6666666666667,97,3408.48
15983,22.2680555555556,113,1475.02
15984,2.48888888888889,270,2837.67
15985,123.311805555556,37,1142.42
15986,30.3631944444444,14,168.12
15987,12.3486111111111,140,1451.28
15988,19.4423611111111,27,158.03
15990,44.3347222222222,52,792.11
15992,3.54166666666667,3,41.99
15993,8.55208333333333,552,2797.57
15994,54.4805555555556,35,427.07
15996,88.3652777777778,130,1060.68
15998,36.46875,506,3089.97
16000,2.48819444444444,9,12393.7
16003,29.5854166666667,103,2735.37
16005,12.4256944444444,218,615.39
16006,211.45,8,101.4
16007,47.5381944444444,385,1701.94
16008,23.5611111111111,33,478.78
16009,22.2979166666667,90,992.71
16010,245.573611111111,86,407.5
16011,8.31180555555556,212,3362.71
16012,35.4409722222222,94,1415.29
16013,3.55833333333333,139,37130.6
16014,37.4972222222222,145,662.38
16015,3.54305555555556,182,705.39
16016,3.39236111111111,235,1508.76
16017,47.4611111111111,32,211.88
16018,39.4076388888889,28,408.9
16019,46.50625,160,3786.24
16020,16.5291666666667,46,851.01
16022,260.447222222222,76,628.28
16023,46.3097222222222,101,719.81
16024,12.4402777777778,64,251.24
16025,29.5104166666667,28,439.66
16026,43.4215277777778,32,236.09
16027,91.5506944444444,16,934.62
16029,38.5645833333333,242,81024.84
16030,309.522222222222,29,331.24
16031,92.4534722222222,100,548.94
16033,5.46944444444444,1137,8816.4
16034,196.321527777778,22,437.7
16036,87.3798611111111,55,758.92
16037,269.615972222222,39,855.02
16038,7.47222222222222,26,471.78
16040,65.4256944444444,65,1313.55
16041,30.4826388888889,6,3166.4
16042,22.2569444444444,71,1197.27
16043,37.4652777777778,39,773.99
16045,119.471527777778,83,1340.7
16048,373.355555555556,8,256.44
16049,40.4451388888889,312,1111.79
16050,173.511111111111,10,137.9
16052,54.3659722222222,34,362.06
16053,32.5270833333333,84,1511.95
16054,145.452777777778,70,783.9
16055,220.606944444444,8,134.8
16056,45.3618055555556,68,664.85
16057,16.3590277777778,121,2263.12
16059,65.5861111111111,180,1459.86
16062,9.48958333333333,64,1153.62
16063,260.377777777778,23,335.32
16065,365.45625,74,372.09
16066,16.5041666666667,102,1521.87
16070,22.3402777777778,33,852.15
16071,44.5319444444444,21,326.24
16072,288.394444444444,23,584.32
16073,297.346527777778,1,122.4
16076,3.37569444444444,129,2234.73
16078,283.592361111111,1,79.2
16079,16.4666666666667,21,1352
16080,81.5541666666667,10,217.16
16081,56.4541666666667,227,2806.9
16083,100.550694444444,31,1317.62
16084,299.329861111111,38,436.18
16085,23.4416666666667,167,981.51
16086,59.4520833333333,39,1121.39
16091,154.635416666667,18,315.06
16092,114.551388888889,51,817.86
16093,106.535416666667,1,17
16094,11.46875,63,1078.23
16096,264.431944444444,12,320.62
16097,240.425694444444,10,185.05
16098,87.5840277777778,67,2005.63
16099,50.4493055555556,39,731.9
16101,70.5708333333333,76,1290.7
16102,42.4451388888889,57,1842.14
16103,7.40555555555556,48,1429.64
16104,61.5673611111111,29,302.36
16105,248.574305555556,13,336.96
16106,65.5576388888889,6,108.38
16107,17.5972222222222,31,3204.16
16108,84.5083333333333,48,842.5
16109,218.613194444444,18,611.88
16110,45.3923611111111,354,1337.48
16112,143.397222222222,16,195.74
16113,183.322222222222,30,161.38
16114,170.574305555556,8,135.75
16115,9.51944444444444,284,1667.97
16116,211.499305555556,34,612.78
16117,189.5125,30,232.21
16119,8.36736111111111,16,423.36
16120,59.4013888888889,30,1309.14
16121,57.4590277777778,212,867.11
16122,73.3513888888889,38,684.42
16123,51.6125,16,307.78
16124,317.385416666667,11,249
16125,367.341666666667,13,289.35
16126,29.33125,117,6287.77
16127,39.4180555555556,40,656.25
16128,17.5319444444444,89,1880.22
16131,51.5048611111111,78,3506.54
16133,3.525,338,14589.04
16134,21.5798611111111,35,618.09
16135,262.479166666667,21,517.55
16136,59.6180555555556,37,709.38
16139,18.6409722222222,31,635.41
16140,65.4895833333333,35,725.18
16141,88.4506944444445,30,620.4
16142,249.572222222222,37,535.34
16143,3.40763888888889,117,2424.94
16144,246.577083333333,1,175.2
16145,8.56041666666667,224,3799.49
16146,157.402777777778,29,734.13
16147,133.585416666667,22,375
16148,296.415972222222,1,76.32
16149,4.52152777777778,18,280.52
16150,42.4729166666667,117,2053.02
16152,268.592361111111,29,1829.04
16153,49.5486111111111,89,1824.23
16156,8.47083333333333,130,3122.04
16157,15.5131944444444,18,656.69
16159,281.48125,14,348.2
16160,65.4034722222222,20,1025.44
16161,1.49305555555556,474,5575.56
16162,252.372916666667,2,37.4
16163,232.364583333333,6,856.6
16164,17.3722222222222,34,822.48
16168,10.46875,98,3787.6
16169,8.35555555555556,85,1822.97
16170,50.6520833333333,125,1885.05
16171,59.38125,3,73.2
16172,95.4430555555556,69,1140.21
16173,15.5465277777778,84,1418.32
16174,126.440277777778,23,1009.55
16175,94.3944444444444,58,1037.59
16177,50.4604166666667,15,331.95
16178,138.329861111111,8,197.9
16179,60.5965277777778,11,215.83
16180,100.313888888889,162,10254.18
16181,73.4319444444444,11,305.54
16182,72.4423611111111,28,6617.65
16183,67.3756944444444,15,338.71
16184,64.2618055555556,45,1158.79
16185,16.5965277777778,31,529.41
16186,22.4701388888889,218,4006.94
16187,31.5902777777778,295,6911.44
16188,44.4868055555556,67,981.86
16189,15.5090277777778,11,215.48
16190,40.3340277777778,6,215.08
16191,2.52361111111111,134,5180.52
16193,236.510416666667,19,314.45
16198,75.3763888888889,15,400.681
16200,4.38888888888889,179,1080.62
16201,3.33194444444444,111,1863.47
16202,360.553472222222,18,365.27
16203,58.4784722222222,35,592.9
16204,23.4305555555556,57,405.71
16205,30.6027777777778,98,761.38
16206,54.5548611111111,63,537.06
16207,25.4229166666667,19,394.38
16208,44.5166666666667,66,664.26
16209,88.5013888888889,46,2262.62
16210,1.475,123,21086.3
16211,88.4923611111111,23,547.02
16212,19.4583333333333,41,690.34
16213,78.58125,6,159
16214,170.520833333333,44,1062.75
16215,80.5708333333333,14,242.35
16216,267.351388888889,37,914.93
16217,235.436805555556,15,304.25
16218,29.5840277777778,84,3084.68
16221,36.5118055555556,97,864.86
16222,318.431944444444,137,846.72
16224,57.25625,96,1295.3
16225,44.6458333333333,134,1096.32
16226,203.388194444444,8,255.12
16227,225.435416666667,6,314.22
16229,87.2805555555556,47,1010.6
16230,189.579166666667,35,542.03
16232,43.4888888888889,37,990.88
16233,71.2729166666667,22,536.68
16235,40.5444444444444,46,867.31
16236,78.4097222222222,20,432.2
16239,56.6465277777778,19,414.2
16240,24.3958333333333,135,3718.8
16241,9.53611111111111,662,2607.87
16242,8.36666666666667,294,3603.21
16243,33.4777777777778,51,409.1
16244,211.570833333333,91,1522.75
16245,23.5736111111111,90,1413.66
16247,170.400694444444,16,114.56
16248,61.5194444444444,7,152.94
16249,52.5784722222222,69,1800.07
16250,261.370138888889,24,389.44
16253,66.61875,123,3683.86
16255,16.4722222222222,270,2619.91
16256,266.4875,13,752.43
16257,176.575694444444,2,46.95
16258,45.4375,135,5203.51
16260,50.5972222222222,18,1035.45
16261,17.2756944444444,124,746.83
16265,9.30486111111111,258,5447
16266,73.4944444444444,61,861.89
16268,71.2291666666667,45,667.65
16270,353.398611111111,54,1141.24
16271,2.46875,133,1429.24
16272,116.545833333333,25,411.7
16274,373.350694444444,67,357.95
16275,196.471527777778,33,559.87
16276,176.601388888889,6,810.6
16278,100.283333333333,23,566.38
16279,21.375,107,1509.58
16281,72.3770833333333,17,2062.06
16282,339.5125,11,168.3
16283,5.49444444444444,166,1570.81
16284,31.325,109,823.97
16287,169.619444444444,8,142.5
16292,121.483333333333,17,302.25
16293,21.5847222222222,118,2248.99
16295,9.65486111111111,79,1328.55
16297,268.646527777778,20,301.9
16298,22.5006944444444,27,598.2
16302,126.594444444444,11,233.22
16303,25.5493055555556,162,5360.63
16305,138.4875,22,361.22
16306,213.491666666667,41,632.27
16308,37.525,4,2560
16309,106.350694444444,42,706.57
16311,17.6291666666667,37,616.26
16313,3.45694444444444,16,274.15
16315,330.502083333333,14,226.37
16316,64.425,151,2938.91
16317,119.468055555556,69,1341.65
16318,35.4548611111111,19,328.15
16319,217.522916666667,3,404.4
16320,172.357638888889,56,1038.46
16321,72.3784722222222,12,373.65
16322,1.34652777777778,37,326.75
16323,196.383333333333,1,207.5
16324,128.459722222222,118,428.68
16325,46.6333333333333,18,594.24
16326,5.57569444444444,319,3110.96
16327,14.4423611111111,319,3844.22
16330,17.4833333333333,39,251.91
16332,28.4013888888889,153,1593.2
16333,7.48680555555556,45,26626.8
16337,36.58125,10,151.05
16338,157.419444444444,11,214.8
16339,284.429861111111,20,109.95
16340,107.379861111111,153,549.07
16341,24.6166666666667,77,1971.87
16342,75.3916666666667,15,322.41
16343,16.2604166666667,47,370.48
16344,158.340277777778,2,101.1
16345,44.33125,38,575.41
16347,11.4486111111111,92,887.65
16348,32.3444444444444,235,1469.45
16349,290.472222222222,9,53.5
16350,21.3381944444444,57,1116.47
16351,332.565277777778,8,153.9
16352,17.5611111111111,28,494.44
16353,3.48402777777778,94,6675.71
16354,63.3972222222222,39,395.8
16356,197.50625,31,211.77
16357,33.3305555555556,34,658.88
16358,1.36875,109,2027.5
16359,7.28888888888889,66,1750.92
16360,4.48888888888889,662,3512.53
16361,9.47777777777778,106,896.66
16362,32.4576388888889,81,734.77
16363,53.4069444444444,5,109.36
16364,11.5229166666667,53,707.04
16365,17.525,51,1540.42
16366,18.6534722222222,18,327.3
16367,37.4493055555556,130,804.49
16368,2.45,76,497.43
16369,18.3159722222222,118,1553.66
16370,82.3368055555556,228,1320.56
16372,33.4527777777778,97,367.93
16374,66.3604166666667,111,473.03
16376,8.51527777777778,125,987.01
16377,267.346527777778,5,676.2
16378,247.370138888889,23,362.95
16379,4.34861111111111,108,2157.4
16380,61.3472222222222,32,1780.59
16383,74.46875,102,668.36
16384,89.5284722222222,33,584.5
16385,60.45,59,555.89
16386,28.4805555555556,88,317.2
16387,322.518055555556,4,94.36
16389,53.3881944444444,34,1382.07
16392,269.492361111111,45,221.19
16393,2.46458333333333,330,3046.21
16394,56.5916666666667,83,1555.34
16395,60.4652777777778,210,1486.9
16398,154.363888888889,82,1705.8
16399,19.325,73,408.57
16400,94.48125,29,303.93
16401,1.23958333333333,186,4098.32
16402,264.482638888889,60,299.6
16403,312.43125,10,177.5
16404,70.3784722222222,23,443.05
16405,302.358333333333,5,167.25
16406,18.5020833333333,62,163.07
16407,12.5381944444444,172,2126.93
16409,36.3020833333333,232,2028.88
16411,19.4423611111111,45,214.65
16412,53.4756944444444,35,151.83
16413,56.4944444444444,31,262.2
16414,21.5958333333333,7,126.25
16415,44.4340277777778,54,210.35
16416,26.4652777777778,71,1051.4
16418,44.4729166666667,102,675.27
16419,112.477083333333,51,972.23
16422,17.4166666666667,369,34684.4
16423,24.6104166666667,18,346.12
16424,191.430555555556,5,133.56
16425,302.395833333333,21,302.7
16426,2.41597222222222,372,1908.25
16427,263.284722222222,9,241.06
16429,106.420833333333,2,284.55
16430,57.3840277777778,6,300.85
16431,213.410416666667,83,642.81
16432,64.4173611111111,8,287.4
16433,28.4104166666667,17,184.26
16434,29.3972222222222,109,1522.25
16438,5.54791666666667,132,798.35
16440,7.49861111111111,282,3640.67
16441,67.2583333333333,24,381.2
16442,1.51180555555556,174,616.79
16444,46.4236111111111,84,654.67
16445,33.4777777777778,63,230.51
16446,0.614583333333333,3,168472.5
16447,135.46875,36,259.01
16448,198.313888888889,20,188.89
16449,197.565972222222,40,707.69
16450,149.509027777778,11,311.92
16451,87.6131944444444,14,266.97
16454,44.5138888888889,2,6.9
16455,63.4881944444444,99,1841.18
16456,99.4236111111111,111,2158.37
16457,218.445138888889,9,208.36
16458,2.60138888888889,202,3482.74
16460,28.4263888888889,135,814.72
16461,177.495138888889,33,151.42
16462,73.5666666666667,3,136
16463,21.4159722222222,82,1422.4
16464,19.4923611111111,236,1314.68
16466,33.5173611111111,148,1603.46
16468,74.4076388888889,2,74.9
16469,23.4826388888889,182,650.43
16470,51.4923611111111,170,762.39
16471,274.596527777778,13,223.95
16473,164.618055555556,18,316.11
16474,7.45694444444444,360,1871.5
16475,88.3909722222222,28,544.3
16477,63.5944444444444,146,2494.46
16478,25.3395833333333,17,331
16479,10.4305555555556,35,300.83
16480,75.5138888888889,53,769.29
16482,15.4770833333333,18,220.62
16483,192.452777777778,19,139.35
16484,173.495833333333,25,404.3
16485,77.3402777777778,42,363.65
16488,33.4291666666667,29,498.8
16491,46.5708333333333,39,731.5
16493,79.5347222222222,56,1351.63
16494,296.465972222222,50,826.53
16495,3.44444444444444,97,684.41
16496,8.56180555555556,95,1599.52
16497,49.5451388888889,136,2965.69
16498,161.370138888889,15,100.97
16499,360.436805555556,19,365.45
16500,4.49722222222222,11,400.86
16503,106.509722222222,84,1431.93
16504,25.3625,86,484.38
16505,31.4902777777778,4,777.6
16506,19.4881944444444,3,90.3
16509,296.607638888889,13,363.7
16510,372.43125,13,248.1
16511,21.5548611111111,169,950.26
16513,4.57083333333333,35,874.59
16515,52.4513888888889,113,1627.13
16516,30.3756944444444,6,101.7
16517,277.423611111111,17,162.7
16518,61.3722222222222,40,484.32
16519,25.3465277777778,13,215.08
16520,186.441666666667,156,1046.57
16523,1.62083333333333,290,9418.47
16525,2.37013888888889,183,13027.45
16526,171.498611111111,15,290.36
16527,81.31875,14,228.06
16528,3.46875,17,244.41
16529,190.275694444444,30,455.25
16531,22.3131944444444,77,1244.59
16532,17.5361111111111,4,6748.8
16533,19.4527777777778,177,1095.56
16535,5.3625,31,593.75
16536,110.3375,55,548.97
16539,2.63819444444444,45,1388.81
16542,53.5506944444444,5,119.62
16545,164.557638888889,3,339.3
16546,290.527777777778,25,787.15
16549,10.3708333333333,981,4154.64
16550,108.533333333333,251,2298.97
16551,95.5986111111111,32,922.12
16552,242.580555555556,17,379.73
16553,163.345833333333,84,5719.82
16554,42.38125,52,837.1
16555,35.3951388888889,17,285.89
16556,66.5166666666667,207,3313.79
16557,24.4138888888889,11,281.85
16558,0.569444444444444,460,8338.49
16560,26.5590277777778,56,841.41
16561,5.50694444444444,31,511.12
16563,53.50625,19,1077.74
16565,364.360416666667,3,173.7
16566,15.3097222222222,18,614.66
16567,194.41875,35,865.6
16569,3.35277777777778,5,124.2
16570,15.2902777777778,126,3738.4
16571,26.5097222222222,87,1421.69
16572,127.309722222222,57,1009.6
16573,84.6159722222222,42,663.61
16574,71.43125,28,451.44
16581,182.579861111111,9,105.84
16582,113.290277777778,6,313.62
16583,373.497916666667,14,233.45
16584,80.4270833333333,28,936.08
16586,248.602777777778,8,463.95
16587,232.339583333333,13,225.15
16589,71.3819444444444,33,459.24
16591,68.5534722222222,10,213.5
16592,4.42430555555556,216,4113.68
16593,50.4715277777778,27,330.03
16594,75.4111111111111,53,181.09
16595,61.4479166666667,85,360.16
16596,15.5819444444444,12,250.15
16597,4.34444444444444,7,90.04
16598,285.5125,10,145.05
16600,4.33333333333333,62,813.52
16601,40.5354166666667,31,244.8
16602,36.3375,29,528.08
16603,74.5791666666667,34,482.47
16607,17.5666666666667,172,3347.71
16609,15.4361111111111,276,5493.46
16610,219.449305555556,6,75.66
16611,186.343055555556,10,129.49
16612,32.6819444444444,66,1187.66
16613,70.3388888888889,30,618.59
16614,182.516666666667,26,506.19
16616,15.3118055555556,33,500.42
16617,235.559027777778,5,151.85
16618,31.4222222222222,96,2647.59
16619,263.654166666667,14,226.21
16620,3.48680555555556,9,178.96
16621,51.5152777777778,29,813.48
16623,245.577083333333,5,129.45
16624,80.4729166666667,48,810.57
16625,274.465277777778,23,333.08
16626,0.502777777777778,179,4413.1
16627,79.3902777777778,20,322.8
16628,29.46875,117,2188.05
16629,73.5597222222222,64,417.73
16633,17.4298611111111,152,2883.1
16634,222.49375,9,217.9
16637,32.4465277777778,69,1154.47
16638,22.5354166666667,94,1680.72
16639,31.4444444444444,50,1257.51
16641,105.465972222222,12,231.1
16642,4.52013888888889,34,688.33
16643,245.65,27,487.51
16644,177.472916666667,62,833.78
16647,169.509027777778,14,214.06
16648,42.6263888888889,19,290.66
16650,71.5895833333333,24,518.42
16652,58.5986111111111,118,6773.97
16653,16.38125,69,1212.66
16654,141.359027777778,29,601.27
16655,17.5243055555556,261,3794.52
16656,22.3868055555556,73,8625.8
16657,9.50833333333333,208,933.62
16658,368.425694444444,8,123.24
16659,189.372916666667,2,39.12
16660,16.3798611111111,16,1267.65
16665,362.414583333333,9,135.4
16666,19.4159722222222,32,118.98
16667,68.3569444444445,53,570.13
16668,15.2618055555556,20,306.72
16669,23.4819444444444,160,1374.87
16670,16.6013888888889,252,4095.9
16671,28.4305555555556,6,1692.27
16672,2.31319444444444,114,8134.94
16674,54.5201388888889,98,319.61
16676,33.4993055555556,89,1592.12
16678,2.48819444444444,163,3109.99
16679,366.422916666667,3,129.75
16680,43.2673611111111,10,183.7
16681,72.5340277777778,44,1770.34
16682,4.49097222222222,30,1028
16684,4.4125,277,66653.56
16685,61.4180555555556,62,324.24
16686,47.4243055555556,585,3062.83
16688,1.35833333333333,62,1260.86
16689,75.5145833333333,13,422.6
16690,72.3736111111111,12,225.58
16692,256.384722222222,3,1276
16693,68.5347222222222,60,482.01
16696,135.400694444444,10,657.9
16697,241.283333333333,21,112.75
16698,226.547222222222,5,1998
16700,8.54166666666667,308,5076.55
16701,8.53472222222222,144,5398.3
16705,0.494444444444444,270,14034.99
16706,37.4236111111111,123,531.35
16708,45.4861111111111,27,656.63
16709,84.5444444444445,79,3029.87
16710,19.3819444444444,402,2483.04
16711,3.31111111111111,22,1651.03
16712,9.425,447,3645.43
16713,18.475,624,6923.13
16714,218.535416666667,93,1161.53
16715,78.2395833333333,19,301.72
16716,266.58125,2,901.2
16717,23.4888888888889,199,3858.38
16718,369.45625,45,623.75
16719,14.60625,201,1790.42
16720,26.3180555555556,27,155.24
16721,262.327777777778,37,292.47
16722,17.4388888888889,225,4730.81
16723,91.4576388888889,43,589.15
16725,302.297222222222,151,781.02
16726,26.3798611111111,185,1382.02
16727,364.425,46,272.82
16728,46.3916666666667,269,1054.67
16729,38.3965277777778,660,7239.92
16730,52.4090277777778,82,743.11
16732,31.5875,28,603.75
16734,52.4277777777778,53,650.51
16735,78.5076388888889,125,2300.56
16737,53.45625,1,417.6
16738,297.593055555556,1,3.75
16739,176.613194444444,13,323
16742,46.4986111111111,1,464.9
16743,29.4493055555556,191,2238.09
16744,11.4541666666667,242,1304.76
16745,86.5013888888889,357,7194.3
16746,4.47708333333333,449,6697.66
16747,37.5159722222222,42,836.06
16748,17.5715277777778,69,1515.9
16750,44.4666666666667,95,623.93
16751,30.55,25,1764.72
16752,372.4875,9,207.5
16753,58.4486111111111,34,223.92
16754,372.265277777778,2,2002.4
16755,114.44375,170,1496.83
16756,214.602083333333,13,239.4
16757,318.500694444444,7,106.83
16758,65.3840277777778,22,369.34
16759,7.47083333333333,42,789.79
16761,96.53125,13,316.62
16762,19.5118055555556,89,1501.38
16763,198.505555555556,23,611.85
16764,3.51319444444444,706,2799.25
16765,294.346527777778,1,34
16766,273.359722222222,34,1145.6
16767,30.5958333333333,222,5580.6
16768,47.5569444444444,54,478.09
16769,260.429861111111,40,380.39
16770,57.4854166666667,145,770.1
16771,33.4388888888889,255,2246.81
16773,57.3909722222222,26,171.59
16774,67.4715277777778,48,661.52
16775,10.3597222222222,158,1695.66
16776,60.4555555555556,76,388.28
16777,80.4298611111111,50,226.35
16778,74.425,16,245.94
16779,2.37916666666667,333,10629.72
16780,100.327083333333,60,425.19
16781,372.398611111111,17,311.25
16782,10.4444444444444,190,2279.9
16784,19.4861111111111,3,107.6
16788,123.379861111111,155,597.48
16789,8.36666666666667,5,80.8
16790,3.50486111111111,93,1545.62
16791,29.2,320,1721.78
16792,282.388194444444,12,110.38
16793,57.3694444444444,16,243.84
16794,1.25416666666667,285,1222.71
16795,365.411111111111,66,414.88
16796,89.4159722222222,18,305.62
16800,11.4125,164,1201.49
16801,163.352083333333,76,1619.73
16803,65.3972222222222,24,332.3
16804,23.3034722222222,60,536.99
16805,173.525694444444,98,460.59
16806,103.35625,103,801.49
16807,142.5,67,1121.59
16808,99.1847222222222,23,288.42
16809,23.34375,149,914.69
16810,192.352777777778,15,309.54
16811,4.51458333333333,28,547.07
16812,360.475694444444,15,479.35
16813,8.41458333333333,449,1692.98
16814,14.4395833333333,324,6509.1
16816,103.405555555556,28,417.06
16817,2.53958333333333,86,1604.75
16818,10.5548611111111,188,3349.57
16820,95.4958333333333,26,497.61
16823,227.375,38,358.38
16824,15.4736111111111,26,460.64
16825,38.50625,28,775.18
16826,51.4131944444444,22,341.7
16828,93.3680555555556,8,128.5
16829,156.55,11,197.22
16830,38.5173611111111,23,325.91
16832,184.35,12,199.15
16833,1.38958333333333,47,1106.53
16834,227.599305555556,24,413.46
16835,128.423611111111,10,180.85
16836,39.5798611111111,11,251.87
16837,31.3979166666667,165,3170.98
16838,197.449305555556,25,588.85
16839,8.62291666666667,266,16594.35
16841,36.50625,116,1869.82
16842,100.554166666667,63,1264.19
16843,42.6208333333333,378,10196.57
16846,50.4201388888889,11,214.32
16847,43.4381944444444,12,193.44
16848,52.6375,14,281.42
16849,186.613888888889,8,124.57
16850,333.535416666667,19,332.41
16851,4.43611111111111,20,342.45
16852,10.4430555555556,9,144.91
16855,23.4979166666667,19,328.4
16856,14.6256944444444,2,35.4
16858,368.588888888889,10,375.69
16859,144.486805555556,52,747.81
16861,59.6215277777778,6,173.76
16863,31.3569444444444,26,502.8
16866,140.579166666667,11,207.74
16869,22.4986111111111,128,825.42
16871,22.1895833333333,137,2812.34
16872,77.3298611111111,7,680.02
16873,4.49652777777778,279,7123.62
16875,67.43125,112,2095.53
16877,12.4256944444444,159,853.72
16878,84.2645833333333,3,13.3
16880,30.51875,178,1519.08
16881,66.5604166666667,1,432
16882,66.5541666666667,39,705.12
16883,187.464583333333,38,276.73
16884,37.5055555555556,26,429.84
16885,15.4305555555556,101,471.51
16887,35.4118055555556,37,194.88
16889,194.538194444444,135,1578.67
16891,1.53125,203,809.7
16892,1.44583333333333,99,525.54
16893,366.495833333333,45,145.93
16895,64.4895833333333,69,219.14
16897,299.373611111111,37,289.78
16898,26.3444444444444,162,508.81
16899,7.49791666666667,125,1281.56
16900,16.5611111111111,79,887.11
16902,116.404861111111,44,1706.88
16903,29.3527777777778,60,373.24
16904,4.45138888888889,710,3754.27
16905,5.41597222222222,208,3102.43
16906,81.5076388888889,93,579.77
16907,29.2472222222222,151,981.65
16909,72.3020833333333,18,379.14
